index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
85072,522,6,25/07/2015,726,1,0,0,0,6358.534974425565
628552,190,1,23/02/2015,646,1,0,0,0,5670.281430128904
219278,121,6,15/03/2014,203,1,0,0,0,2850.1778344382183
423665,209,5,27/02/2015,519,1,0,0,0,4908.067088304495
538972,1003,4,19/06/2014,0,0,1,a,0,0.0
626919,290,4,03/01/2013,594,1,0,0,1,5016.418102000316
690452,1065,1,16/09/2013,458,1,0,0,0,4462.0174811540055
239986,1058,4,27/11/2014,789,1,1,0,0,8131.584766884858
605273,929,3,09/07/2014,654,1,0,0,0,5729.441582919855
275309,931,3,10/07/2013,580,1,0,0,1,5183.6231823874405
228651,665,6,22/06/2013,0,0,0,0,0,0.0
148474,647,6,17/08/2013,511,1,0,0,0,4743.1611976315035
400982,157,7,08/06/2014,0,0,0,0,0,0.0
289990,684,2,03/09/2013,389,1,0,0,1,4101.141559368407
497651,721,3,04/09/2013,667,1,0,0,0,5709.278007414017
30648,746,7,05/01/2014,0,0,0,0,1,0.0
629790,240,6,14/12/2013,388,1,0,0,0,4157.715518242272
273304,788,7,26/05/2013,0,0,0,0,0,0.0
494674,591,6,18/07/2015,372,1,0,0,0,4210.176554178004
651671,470,4,26/12/2013,0,0,0,c,1,0.0
650669,278,3,03/09/2014,885,1,1,0,0,8599.404502554564
146155,191,1,11/11/2013,641,1,0,0,0,5642.206846559304
661943,987,4,11/04/2013,913,1,1,0,0,8403.821920236805
10568,676,3,30/04/2014,2158,1,1,0,0,16125.189756696462
258291,599,6,16/08/2014,984,1,0,0,0,7773.210182787327
138461,114,3,04/03/2015,536,1,1,0,0,6422.148578961322
185318,428,1,10/02/2014,451,1,0,0,0,4301.83621043415
269288,675,5,22/08/2014,433,1,1,0,0,5852.437961041112
353947,938,5,25/10/2013,953,1,1,0,0,8906.508968754963
643986,1107,4,11/06/2015,526,1,0,0,0,5091.181963725074
48016,793,3,24/04/2013,395,1,1,0,0,5290.607820689795
647964,775,4,09/01/2014,666,1,1,0,0,6960.337360552396
113153,1050,3,04/03/2015,522,1,1,0,0,6337.547677862516
196327,104,6,20/04/2013,1461,1,0,0,0,10326.10296335502
581633,888,5,10/05/2013,880,1,0,0,1,6915.619042925246
162154,649,2,03/09/2013,366,1,0,0,0,3889.0494613976334
262130,545,5,13/02/2015,1028,1,0,0,0,7965.585721895099
411048,513,4,07/08/2014,2088,1,1,0,1,15906.940372632234
500236,726,1,22/07/2013,925,1,0,0,1,7284.141171035764
233774,1053,4,23/10/2014,1058,1,1,0,0,9711.453666921821
686941,222,2,15/01/2013,530,1,0,0,0,4572.276290954731
400226,761,7,08/09/2013,0,0,0,0,0,0.0
74944,685,4,20/06/2013,622,1,1,0,0,6737.994904798281
11501,296,2,04/02/2014,973,1,1,0,0,8849.408697043196
586170,572,3,30/07/2014,560,1,1,0,1,6663.026979099319
304771,985,2,02/12/2014,870,1,1,0,0,8628.772394923726
567014,1012,1,09/03/2015,459,1,0,0,0,4562.3669905987335
689918,651,2,31/12/2013,700,1,0,0,1,6138.467862430785
596594,593,3,15/01/2014,922,1,0,0,0,7114.157806431991
612621,28,1,27/01/2014,501,1,0,0,0,4585.797920676414
684084,880,2,10/03/2015,894,1,0,0,0,7192.347018560453
477729,572,2,31/03/2015,714,1,1,0,1,7606.241165133193
350474,973,3,20/11/2013,761,1,1,0,0,7780.162473225384
638972,1054,1,17/11/2014,677,1,0,0,0,6040.663339882274
180549,691,5,24/04/2015,560,1,0,0,0,5232.779944493668
709638,327,4,31/07/2014,1133,1,1,0,1,10126.930175034562
151191,501,1,20/07/2015,501,1,0,0,0,4992.33177337388
166820,1095,5,01/02/2013,525,1,0,0,0,4564.173565708508
382503,973,5,24/07/2015,673,1,0,0,1,6110.055865467293
524130,338,7,13/10/2013,0,0,0,0,0,0.0
425934,1106,4,21/03/2013,647,1,1,0,0,6769.056227499677
465984,681,4,22/01/2015,440,1,0,0,0,4383.690131493437
519858,541,1,23/02/2015,686,1,0,0,0,5911.99829041108
236462,755,7,20/07/2014,0,0,0,0,0,0.0
652751,73,2,23/09/2014,488,1,0,0,0,4825.525617827545
530995,391,3,12/03/2014,625,1,0,0,0,5396.363193236757
654785,581,5,01/03/2013,600,1,0,0,0,5057.832974526915
689482,359,4,28/11/2013,668,1,0,0,0,5827.6216579286265
619242,667,5,23/08/2013,745,1,0,0,0,6165.059864639537
405329,78,4,15/08/2013,514,1,1,0,1,6232.799014959193
367023,356,5,15/11/2013,398,1,0,0,0,4179.013609916437
268643,402,2,24/02/2015,423,1,0,0,0,4324.01910644857
81513,999,4,16/04/2015,735,1,1,0,0,7680.840323369019
415871,914,4,02/05/2013,1506,1,1,0,0,12015.932118173689
444018,260,2,28/10/2014,897,1,0,0,1,7417.17157527525
357732,438,6,01/06/2013,393,1,0,0,0,3928.269109934452
199613,405,5,30/01/2015,534,1,1,0,0,6363.220626583323
145512,586,6,29/06/2013,2744,1,0,0,0,18171.834400020773
101630,544,3,03/07/2013,2314,1,1,0,0,16980.802459845436
350624,1069,3,11/03/2015,971,1,0,0,0,7658.961146996589
636010,872,3,21/05/2014,818,1,1,0,0,8056.332681496453
253907,979,7,09/03/2014,0,0,0,0,0,0.0
651361,600,3,25/09/2013,539,1,1,0,0,6364.299169045
145968,825,3,23/10/2013,526,1,1,0,0,6323.563140456856
369286,727,1,01/07/2013,595,1,1,0,0,6590.402044432529
489167,210,6,10/08/2013,281,1,0,0,0,3344.125044258777
53383,372,3,13/03/2013,633,1,0,0,0,5272.959452974203
685748,560,7,21/04/2013,0,0,0,0,0,0.0
307867,349,3,17/07/2013,710,1,1,0,1,7379.389679338317
710177,1048,2,18/06/2013,491,1,1,0,0,5943.753842588398
156723,758,1,13/04/2015,845,1,1,0,0,8341.634171966405
321154,217,7,25/01/2015,0,0,0,0,0,0.0
591260,1112,5,01/11/2013,0,0,0,a,1,0.0
447588,870,1,10/11/2014,982,1,1,0,0,9275.612687067594
178601,130,3,21/08/2013,512,1,0,0,0,4754.44080871006
150533,397,6,08/03/2014,625,1,0,0,0,5391.126503665233
499139,746,3,23/07/2014,443,1,0,0,0,4472.71355843154
38468,794,4,05/03/2015,515,1,1,0,0,6296.556399706053
289867,897,7,27/01/2013,0,0,0,0,0,0.0
499435,742,5,08/11/2013,905,1,1,0,0,8634.633101526764
413117,827,3,29/04/2015,1783,1,1,0,0,14030.84130386979
594528,1058,6,13/09/2014,472,1,0,0,0,4715.747149785922
676878,229,4,13/03/2014,613,1,0,0,0,5325.157307544898
270695,436,7,21/04/2013,0,0,0,0,0,0.0
423254,1049,5,25/10/2013,656,1,1,0,0,7111.761281159706
20195,1083,4,29/01/2015,347,1,1,0,0,5231.885132371215
55639,646,1,01/07/2013,872,1,1,0,0,8264.291301886667
131201,1064,6,29/03/2014,879,1,0,0,0,6953.521186707483
416158,32,4,30/07/2015,617,1,1,0,0,7107.424886404653
246333,844,6,10/01/2015,263,1,0,0,0,3298.382956030313
588945,49,7,03/11/2013,0,0,0,0,0,0.0
170202,1042,7,03/02/2013,0,0,0,0,0,0.0
435216,235,5,04/04/2014,588,1,1,0,0,6603.7645084057
489818,133,6,03/01/2015,388,1,0,0,0,4044.5839376620133
504545,190,6,17/01/2015,512,1,0,0,0,4812.234618037066
253438,475,7,31/05/2015,0,0,0,0,0,0.0
26280,103,3,16/07/2014,399,1,1,0,1,5671.788202963304
542813,439,5,12/09/2014,820,1,0,0,0,6817.374661848182
141974,798,3,17/06/2015,989,1,1,0,0,9297.932150132314
648300,877,6,28/02/2015,821,1,0,0,0,6734.3385558279115
654457,297,5,27/09/2013,760,1,1,0,0,7702.403166889853
471513,28,3,19/02/2014,668,1,1,0,0,7025.955223284604
632930,843,2,20/01/2015,763,1,0,0,0,6332.935433486418
201403,217,7,11/01/2015,0,0,0,0,0,0.0
338508,122,7,17/02/2013,0,0,0,0,0,0.0
657421,116,7,12/04/2015,0,0,0,0,0,0.0
427102,479,1,16/09/2013,1212,1,0,0,0,9018.38029747334
43671,880,4,02/05/2013,991,1,1,0,0,8903.827542040497
139202,549,3,30/10/2013,511,1,0,0,0,4841.061030317447
73134,924,4,17/07/2014,416,1,1,0,1,5775.82704097603
616199,980,1,16/06/2014,764,1,1,0,0,7763.909353940457
380016,550,6,15/06/2013,578,1,0,0,0,5064.538002239831
360390,306,3,29/04/2015,551,1,1,0,0,6585.962007178285
523726,656,7,07/04/2013,0,0,0,0,0,0.0
103906,733,3,24/09/2014,3345,1,0,0,0,22091.461535875977
369385,924,2,15/01/2013,443,1,0,0,0,4046.5421198409167
152066,1,5,29/05/2015,537,1,0,0,0,5140.778907585132
133339,783,6,18/04/2015,532,1,0,0,0,5055.723107938888
327972,631,6,06/09/2014,592,1,0,0,0,5431.733523882402
97282,892,7,12/01/2014,0,0,0,0,0,0.0
694953,843,3,22/05/2013,1020,1,0,0,0,7704.233219318849
127545,230,4,28/03/2013,1350,1,1,0,1,11099.499157017854
113061,772,7,08/12/2013,0,0,0,0,0,0.0
177582,559,5,16/05/2014,737,1,0,0,0,6159.2876831769245
112455,407,4,15/05/2014,265,1,0,0,0,3305.7195594541845
404118,821,5,14/06/2013,748,1,0,0,0,6090.525486046274
584949,40,1,25/03/2013,788,1,1,0,1,7699.449752874381
630867,783,1,04/08/2014,813,1,1,0,1,8198.287933958753
675277,587,4,10/04/2014,582,1,0,0,0,5174.339519436879
262060,30,7,29/12/2013,0,0,0,0,0,0.0
388376,523,1,23/06/2014,1605,1,0,0,0,11454.148053839861
274071,699,5,17/01/2014,978,1,0,0,0,7455.1797556128
343608,234,3,23/10/2013,992,1,1,0,1,9212.669466052961
199453,178,1,15/12/2014,1562,1,1,0,0,12827.493318913039
506118,61,7,27/01/2013,0,0,0,0,0,0.0
366541,300,7,10/11/2013,0,0,0,0,0,0.0
616040,422,1,30/09/2013,476,1,0,0,0,4589.118481781217
467014,223,1,06/07/2015,747,1,0,0,0,6460.562050609093
188021,625,6,09/11/2013,480,1,0,0,0,4666.678139137686
96136,535,3,18/12/2013,1273,1,1,0,0,10911.96023584099
569212,287,5,18/01/2013,720,1,0,0,0,5724.358894473757
151685,16,1,22/04/2013,940,1,1,0,0,8581.3816972489
384235,388,5,24/05/2013,1059,1,0,0,0,7942.525502879755
91369,552,3,12/02/2014,585,1,0,0,0,5114.206037165248
131892,1023,1,11/03/2013,479,1,0,0,0,4339.731196102046
236931,542,2,22/10/2013,560,1,1,0,0,6527.713299303839
193408,429,6,16/03/2013,443,1,0,0,0,4128.731883812405
130672,353,7,01/12/2013,1712,1,0,0,0,12141.524352475477
219884,819,5,12/09/2014,528,1,0,0,0,5052.841581788205
429018,958,7,07/06/2015,0,0,0,0,0,0.0
99038,1007,2,26/03/2013,871,1,1,0,1,8202.32141035283
448697,1015,1,12/08/2013,657,1,1,0,1,7093.009273289354
578351,593,2,11/03/2014,1034,1,0,0,0,7866.608917229285
161058,3,6,29/11/2014,723,1,0,0,0,6334.347797921335
526806,403,4,09/01/2014,758,1,1,0,0,7516.286139201489
45165,323,5,11/07/2014,571,1,0,0,0,5230.49744262005
117797,586,7,06/04/2014,0,0,0,0,0,0.0
257279,666,2,10/09/2013,853,1,1,0,0,8242.138936367119
545247,384,2,06/08/2013,945,1,0,0,1,7424.493138680176
85263,450,3,09/01/2013,1004,1,1,0,0,8829.788545225107
620557,799,4,17/04/2014,1200,1,1,0,1,10392.156615139102
191293,561,1,29/09/2014,780,1,1,0,0,7998.936226528545
422336,1008,1,09/03/2015,681,1,0,0,1,5977.000468473474
563741,171,6,28/12/2013,566,1,0,0,0,5251.683959998307
453902,545,3,20/02/2013,1110,1,1,0,0,9525.179417083855
432480,505,6,05/10/2013,430,1,0,0,0,4318.855078424152
523469,135,7,28/07/2013,0,0,0,0,1,0.0
460193,605,5,12/04/2013,524,1,1,0,0,6054.434626385337
90373,507,5,27/02/2015,617,1,0,0,0,5500.273395995842
527282,848,2,28/04/2015,763,1,1,0,0,7865.752194281027
82854,166,5,17/04/2015,739,1,1,0,0,7706.32118179003
313350,545,3,15/10/2014,862,1,0,0,1,7188.650081420899
629729,77,7,19/01/2014,0,0,0,0,0,0.0
229615,583,6,28/03/2015,290,1,0,0,0,3565.9875313711236
389815,547,5,20/09/2013,379,1,0,0,0,3989.863371668209
703198,546,2,25/02/2014,1485,1,0,0,0,10569.854634621879
618310,842,6,20/07/2013,1088,1,0,0,0,8193.414128591481
707381,1087,1,15/06/2015,793,1,1,0,0,8110.901189963915
150339,876,4,05/02/2015,1159,1,1,0,1,10220.862457768584
361707,839,3,28/08/2013,762,1,1,0,0,7675.357886507583
192103,277,1,07/04/2014,460,1,0,0,0,4433.175578397582
255569,796,6,02/02/2013,442,1,0,0,0,4063.920253015822
629200,954,1,09/02/2015,755,1,0,0,0,6310.631460897683
314613,505,4,30/05/2013,0,0,1,a,1,0.0
588516,5,3,27/03/2013,717,1,1,0,0,7199.915767350758
264571,752,7,02/03/2014,0,0,0,0,0,0.0
79268,354,2,03/12/2013,773,1,1,0,0,7870.86189642048
37819,777,1,17/03/2014,425,1,1,0,0,5595.347248073784
663051,608,4,12/12/2013,1035,1,0,0,0,8064.86738852103
522645,153,1,19/08/2013,537,1,0,0,1,4976.000404909253
452568,284,5,05/06/2015,517,1,1,0,1,6503.068033396557
275276,595,2,07/10/2014,1740,1,1,0,0,13811.7793764472
25486,600,3,18/12/2013,790,1,1,0,0,7993.22914793354
106741,965,4,30/07/2015,867,1,1,0,1,8691.260166476888
532933,543,2,09/09/2014,180,1,0,0,0,2945.9773801544798
355471,1102,3,04/02/2015,747,1,1,0,0,7656.76472116058
14225,738,2,23/06/2015,641,1,0,0,0,5801.828005750838
74726,442,3,25/02/2015,315,1,0,0,0,3672.692756079545
233172,966,5,22/11/2013,605,1,1,0,0,6840.085062910628
632864,1090,4,05/09/2013,728,1,0,0,0,6079.205391737167
597577,432,6,09/02/2013,996,1,0,0,0,7420.8629746743245
163516,779,7,01/12/2013,0,0,0,0,0,0.0
451117,639,6,19/07/2014,275,1,0,0,0,3452.266055674816
669938,48,1,06/04/2015,0,0,0,b,0,0.0
144898,961,7,13/04/2014,0,0,0,0,0,0.0
707680,660,1,02/02/2015,719,1,1,0,0,7484.944574177265
605716,984,7,30/03/2014,0,0,0,0,0,0.0
246438,153,1,11/11/2013,566,1,0,0,0,5188.987733530172
260069,992,4,13/03/2014,664,1,0,0,0,5633.346304404666
310139,958,1,25/08/2014,582,1,0,0,0,5355.738288487191
42298,546,1,23/03/2015,1697,1,0,0,0,12061.83222983277
69671,457,5,15/05/2015,566,1,0,0,0,5297.695217789442
482660,820,7,22/09/2013,0,0,0,0,0,0.0
558838,870,4,16/04/2015,897,1,1,0,0,8659.793607511907
222297,671,6,04/07/2015,505,1,0,0,0,4995.556701116089
294192,40,7,07/12/2014,0,0,0,0,0,0.0
514043,862,3,30/10/2013,1108,1,0,0,0,8448.685170029115
35217,1089,4,24/01/2013,919,1,1,0,0,8335.777803018631
126769,535,6,19/01/2013,573,1,0,0,0,4837.358605329588
436964,417,6,21/12/2013,814,1,0,0,0,6741.1642869978095
542979,112,3,09/01/2013,726,1,1,0,0,7149.856366263877
653454,1072,1,29/04/2013,823,1,1,0,0,7883.524087673577
525506,732,4,23/04/2015,501,1,0,0,0,4874.938403184584
574637,430,2,10/06/2014,726,1,0,0,1,6198.505711339938
302029,812,7,03/02/2013,0,0,0,0,0,0.0
92159,305,3,18/03/2015,532,1,1,0,0,6416.305306433293
317458,1070,1,23/06/2014,732,1,0,0,0,6178.677578181028
369292,983,6,01/11/2014,0,0,0,a,0,0.0
292049,385,3,28/01/2015,644,1,1,0,0,7025.32364757359
274101,975,4,09/01/2014,794,1,1,0,0,7733.831313455419
14313,308,6,12/01/2013,1019,1,0,0,0,7523.337390725908
17577,153,5,04/10/2013,699,1,0,0,0,5943.091791429033
566356,897,4,18/07/2013,324,1,1,0,1,5048.131150008063
399174,776,3,11/03/2015,443,1,0,0,0,4468.298591271625
222414,738,1,04/02/2013,198,1,1,0,0,3993.0882443638984
529951,506,1,10/02/2014,859,1,0,0,0,6767.348185312469
419118,332,4,26/03/2015,503,1,0,0,0,4850.511467588018
185132,808,5,24/05/2013,622,1,0,0,0,5301.768804296793
142976,940,2,28/05/2013,682,1,1,0,0,7070.6032785752905
590773,722,4,17/10/2013,1342,1,0,0,1,9918.814464881143
667968,881,2,02/04/2013,711,1,0,0,1,5843.45163330069
292418,993,4,04/09/2014,745,1,1,0,0,7754.7046639597975
109035,78,3,08/01/2014,585,1,1,0,0,6469.551546088129
411831,699,5,15/05/2015,1069,1,0,0,0,8337.28473583801
321734,1089,1,06/10/2014,1225,1,1,0,1,10771.470531229686
184763,1088,4,28/05/2015,485,1,0,0,0,4825.237816825393
482950,204,2,23/06/2015,502,1,0,0,0,4961.861916270223
355335,652,1,24/11/2014,979,1,1,0,0,9275.812336046656
563474,721,5,23/01/2015,753,1,0,0,0,6276.433735594503
209626,192,7,01/02/2015,0,0,0,0,0,0.0
654496,925,1,06/05/2013,925,1,0,0,0,7109.2089178626775
150817,1104,7,24/05/2015,0,0,0,0,0,0.0
225005,786,6,28/03/2015,198,1,0,0,0,3010.0387527220882
76341,520,6,17/05/2014,281,1,0,0,0,3405.024648352817
346208,118,4,12/12/2013,562,1,0,0,0,5206.5655156841385
228484,880,5,12/09/2014,592,1,0,0,1,5512.693461548246
326013,744,1,30/03/2015,891,1,1,0,1,8674.529099489038
693818,848,1,03/03/2014,1010,1,1,0,0,9112.12791620061
691645,458,5,01/08/2014,769,1,1,0,1,7928.471870469686
682817,349,6,26/04/2014,733,1,0,0,0,6107.767425288155
185682,719,3,19/06/2013,386,1,1,0,0,5310.55625674047
318163,283,2,11/03/2014,630,1,0,0,0,5425.268628379097
652110,801,2,30/06/2015,632,1,1,0,0,7157.628413221159
355289,575,3,09/10/2013,584,1,1,0,0,6655.7241743657505
392335,376,1,29/06/2015,1188,1,1,0,0,10516.183598750737
391577,1004,7,15/02/2015,0,0,0,0,0,0.0
210126,1023,7,24/11/2013,0,0,0,0,0,0.0
595783,541,4,10/04/2014,721,1,0,0,0,6014.305608917493
612724,417,6,03/08/2013,679,1,0,0,0,5740.043597316486
196445,206,3,21/01/2015,724,1,0,0,0,6098.5706671042135
264036,281,7,16/03/2014,0,0,0,0,0,0.0
698359,861,6,03/05/2014,497,1,0,0,0,4691.9672803764115
500002,647,5,01/05/2015,0,0,1,a,0,0.0
599142,163,4,26/03/2015,824,1,0,0,0,6790.28927135258
699468,740,3,23/10/2013,469,1,1,0,1,6052.221517863276
12800,1068,7,23/03/2014,0,0,0,0,0,0.0
395010,1054,4,11/06/2015,607,1,0,0,0,5580.658605796518
351936,933,4,05/03/2015,906,1,1,0,0,8659.338708964468
451559,485,6,30/03/2013,683,1,0,0,0,5597.361459005799
79381,513,6,01/03/2014,2274,1,0,0,0,15346.739862048475
144658,606,4,15/08/2013,695,1,1,0,0,7253.46290442755
494031,478,7,02/03/2014,0,0,0,0,0,0.0
37014,72,6,27/06/2015,249,1,0,0,0,3438.2394645568565
149346,608,6,15/06/2013,468,1,0,0,0,4399.816636463802
670405,499,1,03/02/2014,852,1,1,0,0,8116.906022296695
686345,244,5,29/08/2014,506,1,0,0,0,4901.712943522551
160320,262,2,24/02/2015,2737,1,0,0,0,18307.339473773376
111989,631,6,18/10/2014,529,1,0,0,0,5107.17983344174
230232,975,7,18/08/2013,0,0,0,0,0,0.0
229207,866,6,05/07/2014,543,1,0,0,0,5053.440606065269
195870,668,1,04/03/2013,1548,1,1,0,0,12191.472574677202
312538,169,2,25/06/2013,673,1,0,0,0,5651.7072693387745
593932,796,3,10/07/2013,598,1,0,0,0,5219.290866205876
391369,547,5,23/01/2015,404,1,0,0,0,4167.45412963233
649764,861,5,06/02/2015,597,1,1,0,0,6752.944839888078
410487,13,6,24/08/2013,309,1,0,0,0,3531.6552599565475
474659,121,5,27/06/2014,561,1,0,0,0,5150.574690046196
662912,826,5,13/12/2013,835,1,0,0,0,6857.5922595029115
75064,1057,6,14/03/2015,717,1,0,0,0,6127.986601383251
397556,1026,2,26/05/2015,1236,1,0,0,1,9433.95842714631
246993,780,2,21/10/2014,995,1,1,0,1,9401.236170500168
399511,161,2,29/04/2014,877,1,1,0,0,8382.898133766372
400818,115,3,24/04/2013,462,1,1,0,0,5695.483561662491
258574,293,1,03/11/2014,1107,1,1,0,0,10021.813668699295
17289,43,1,17/03/2014,793,1,1,0,0,7819.142362669983
345261,756,1,16/03/2015,2600,1,1,0,0,18910.448638236907
88949,1019,6,07/02/2015,705,1,0,0,0,6005.867040759185
594441,1072,1,27/10/2014,688,1,0,0,0,6079.786904599343
280753,403,5,31/01/2014,793,1,0,0,0,6355.567690307915
214351,38,5,28/06/2013,457,1,0,0,0,4350.3637409936055
19640,396,4,31/07/2014,1489,1,1,0,1,12278.21023154608
570538,733,5,11/04/2014,3817,1,0,0,0,24724.49976715201
501719,1044,1,22/06/2015,739,1,0,0,0,6392.7251410493045
468966,98,6,03/08/2013,424,1,0,0,0,4199.09861301753
545852,313,1,24/11/2014,886,1,1,0,0,8713.820635890588
501297,569,1,12/05/2014,743,1,0,0,0,6190.308522647771
357247,82,4,14/08/2014,873,1,0,0,1,7172.932454027061
559441,779,2,04/11/2014,1012,1,1,0,0,9449.045297921984
145472,478,3,19/06/2013,687,1,1,0,1,7202.580533672532
653246,230,5,25/10/2013,942,1,1,0,0,8840.036832177371
628753,709,1,04/05/2015,1748,1,1,0,0,13827.050037090317
338143,552,6,12/04/2014,411,1,0,0,0,4143.618286516285
520936,604,3,11/06/2014,514,1,0,0,1,4918.7155242371955
549120,905,7,22/03/2015,0,0,0,0,0,0.0
623807,265,1,05/08/2013,433,1,0,0,1,4329.20815467526
178820,389,2,12/08/2014,1155,1,0,0,1,8874.417974230775
248382,750,2,06/01/2015,0,0,1,a,0,0.0
3749,745,1,26/08/2013,1149,1,1,0,0,10011.35016495199
128572,109,6,09/02/2013,622,1,0,0,0,5160.810331035813
86853,934,5,21/02/2014,729,1,1,0,0,7397.191780000692
81524,421,2,14/04/2015,951,1,1,0,1,9056.597927415627
58969,85,6,25/10/2014,742,1,0,0,0,6403.486321194563
598912,293,4,30/05/2013,850,1,1,0,0,8088.432436546253
675360,430,6,02/11/2013,882,1,0,0,0,7086.768378223584
461508,828,4,20/06/2013,584,1,1,0,0,6508.363887530228
402516,977,1,02/09/2013,523,1,0,0,1,4909.5838689209195
696448,452,5,27/03/2015,432,1,0,0,0,4422.773212980013
193644,710,1,16/02/2015,525,1,1,0,1,6404.05111861747
50443,783,2,12/11/2013,569,1,0,0,0,5208.425670444209
611716,1019,1,27/04/2015,920,1,1,0,0,8813.181698495697
224783,122,6,16/05/2015,1054,1,0,0,0,8247.950085625052
378410,974,7,19/07/2015,0,0,0,0,0,0.0
493859,990,6,11/04/2015,504,1,0,0,0,4877.357098991284
205531,353,6,18/07/2015,1399,1,0,0,0,10416.25694192329
84362,714,5,16/08/2013,327,1,1,0,1,5104.081865532789
469381,405,6,14/09/2013,357,1,0,0,0,3849.064064155682
107005,289,6,10/05/2014,634,1,0,0,0,5529.01173359307
32870,577,7,03/05/2015,0,0,0,0,0,0.0
163579,300,6,01/06/2013,955,1,0,0,0,7324.390996899223
520595,709,1,27/07/2015,1547,1,1,0,1,12796.51927409548
634028,1075,6,27/09/2014,1152,1,0,0,0,8843.262188083492
436921,533,2,22/07/2014,795,1,0,0,0,6598.51275652193
374179,1029,7,10/02/2013,0,0,0,0,0,0.0
250857,1113,4,04/09/2014,865,1,1,0,0,8479.855244806327
194228,733,5,10/01/2014,3504,1,1,0,0,24111.4577699668
602229,99,7,10/03/2013,0,0,0,0,0,0.0
552857,770,2,28/07/2015,657,1,1,0,1,7419.628305209626
435885,980,6,19/01/2013,444,1,0,0,0,4057.8217309195315
462160,974,5,02/01/2015,1359,1,0,0,1,9984.05645192787
416408,155,6,27/07/2013,733,1,0,0,0,6057.341200337105
254488,7,7,17/11/2013,0,0,0,0,0,0.0
709742,527,2,16/07/2013,1134,1,1,0,0,9867.174322628183
108641,988,3,06/02/2013,752,1,1,0,0,7343.485104058054
101065,876,3,23/07/2014,786,1,0,0,1,6618.540538659843
357592,155,2,13/08/2013,665,1,1,0,1,7142.66181773867
477149,753,4,06/11/2014,791,1,1,0,0,8116.177989648655
412964,357,6,26/10/2013,785,1,0,0,0,6491.584833678964
229298,147,6,07/03/2015,906,1,0,0,0,7260.934559466492
450065,786,7,11/08/2013,0,0,0,0,0,0.0
430833,359,7,26/01/2014,0,0,0,0,0,0.0
628245,117,5,03/10/2014,0,0,1,a,0,0.0
180503,563,3,24/12/2014,504,1,0,0,1,5117.947325009736
399297,589,5,13/12/2013,521,1,0,0,0,4960.114906287694
239958,1108,5,26/07/2013,481,1,0,0,1,4606.320711474982
178835,1004,2,03/12/2013,520,1,1,0,0,6342.002755135647
466131,25,3,06/02/2013,2038,1,1,0,0,15114.682162130484
92830,649,2,17/03/2015,463,1,1,0,0,5998.03455005365
110346,1015,2,11/06/2013,407,1,0,0,0,4025.961734961951
192499,487,3,12/02/2014,544,1,0,0,0,4866.44625537598
497343,259,6,25/05/2013,1624,1,0,0,0,11358.085326758563
18674,229,7,26/01/2014,0,0,0,0,0,0.0
377013,440,7,26/04/2015,0,0,0,0,0,0.0
166724,692,3,26/11/2014,894,1,1,0,0,8764.782352732727
334116,715,7,24/03/2013,0,0,0,0,0,0.0
303710,640,2,26/08/2014,681,1,0,0,0,5955.29669007851
344077,934,6,05/04/2014,481,1,0,0,0,4557.45858525997
263478,837,1,08/07/2013,405,1,0,0,1,4123.493573867076
82487,441,4,09/01/2014,668,1,1,0,0,6972.423203566519
199381,244,4,18/09/2014,496,1,1,0,0,6268.345622203371
183412,818,5,06/12/2013,640,1,1,0,0,7071.080853160878
238642,943,4,03/10/2013,0,0,0,a,0,0.0
426421,957,3,17/04/2013,709,1,0,0,0,5777.898472871166
144439,431,6,09/02/2013,910,1,0,0,0,6901.171725067601
92783,416,1,13/01/2014,1232,1,0,0,0,8984.8451288332
322353,687,4,14/08/2014,664,1,0,0,1,5909.961859052593
618872,891,7,08/06/2014,0,0,0,0,0,0.0
386331,591,3,12/06/2013,458,1,0,0,0,4335.459904214658
592141,464,5,30/01/2015,1280,1,1,0,0,10871.240070846223
381963,222,3,07/08/2013,519,1,0,0,0,4778.412845759187
589399,186,3,25/02/2015,281,1,0,0,0,3467.23342483968
709058,1084,7,28/06/2015,0,0,0,0,0,0.0
42324,163,6,19/01/2013,920,1,0,0,0,6934.252368277579
194036,412,7,25/08/2013,0,0,0,0,0,0.0
466593,410,5,03/07/2015,796,1,1,0,1,8226.86508486839
325884,233,2,08/07/2014,919,1,0,0,0,7329.506609896489
537512,433,1,05/01/2015,813,1,1,0,1,8089.571320538293
502918,1057,7,15/03/2015,0,0,0,0,0,0.0
622692,274,3,30/10/2013,850,1,0,0,0,6889.611421209003
641059,821,1,05/05/2014,1108,1,1,0,0,9787.833160256385
102696,275,4,08/01/2015,704,1,1,0,0,7361.715490139381
650590,721,6,04/04/2015,1134,1,0,0,0,8675.233441685676
583891,905,6,27/04/2013,1341,1,0,0,0,9610.116589258541
386214,902,7,20/01/2013,0,0,0,0,0,0.0
426937,82,3,04/02/2015,878,1,1,0,0,8448.38743858476
88872,27,2,05/05/2015,1163,1,1,0,0,10293.250127856096
263801,512,1,09/12/2013,1284,1,0,0,0,9565.627326599031
386275,1045,3,08/07/2015,1228,1,0,0,0,9369.825640288182
204078,1065,6,28/06/2014,312,1,0,0,0,3647.196407182433
402220,255,2,24/06/2014,496,1,0,0,0,4753.85727490898
67611,469,5,27/02/2015,1604,1,0,0,0,11464.636923458951
